RAJ2000,DEJ2000,Seq,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,__3_6_,e__3_6_,__4_5_,e__4_5_,__5_8_,e__5_8_,__8_0_,e__8_0_,__24_,e__24_,AKs,alpha,Cl,_2M,Simbad
85.47454,-1.9211944,2944,14.56,0.09,11.99,0.06,10.4,0.04,8.75,0.01,8.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,"D ",2M,Simbad
85.84138,-1.9195278,2945,15.56,0.06,15.11,0.08,14.9,0.13,14.63,0.02,13.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
85.425705,-1.9195,2946,12.87,0.03,11.32,0.03,10.58,0.02,9.54,0.01,9.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,"D ",2M,Simbad
85.482414,-1.9192222,2947,12.78,0.04,11.78,0.04,11.24,0.04,10.78,0.01,10.55,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,"D ",2M,Simbad
85.462456,-1.9185556,2948,12.45,0.04,10.49,0.04,9.19,0.04,7.36,0.01,6.7,0.01,5.5,0.02,3.63,0.04,0.0,0.0,0.88,1.52,"D ",2M,Simbad
85.42687,-1.9173332,2949,16.51,0.13,12.87,0.02,10.89,0.02,8.91,0.01,8.31,0.01,7.83,0.02,0.0,0.0,0.0,0.0,2.53,0.0,"D ",2M,Simbad
85.4415,-1.9171667,2950,0.0,0.0,0.0,0.0,0.0,0.0,8.63,0.01,7.7,0.01,6.89,0.02,6.81,0.1,0.0,0.0,0.0,-0.72,"P ",2M,Simbad
85.40904,-1.9152222,2951,14.83,0.09,12.8,0.07,11.63,0.04,10.18,0.01,9.64,0.01,9.14,0.04,0.0,0.0,0.0,0.0,1.07,0.0,"D ",2M,Simbad
85.36217,-1.9144167,2952,12.23,0.02,11.33,0.02,10.93,0.02,10.51,0.01,10.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,"D ",2M,Simbad
85.40337,-1.9133888,2953,14.46,0.07,12.75,0.06,11.8,0.04,10.82,0.01,10.36,0.01,9.74,0.03,0.0,0.0,0.0,0.0,0.82,0.0,"D ",2M,Simbad
85.43804,-1.9130833,2954,15.41,0.14,11.81,0.07,9.61,0.04,7.74,0.01,6.85,0.01,6.04,0.01,5.08,0.02,0.0,0.0,2.31,0.2,"P ",2M,Simbad
85.43371,-1.9125278,2955,0.0,0.0,0.0,0.0,12.12,0.03,8.69,0.01,7.09,0.01,6.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
85.386795,-1.9123889,2956,13.74,0.04,12.77,0.03,12.18,0.02,11.41,0.02,11.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,"D ",2M,Simbad
85.42338,-1.9111944,2957,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0.01,8.37,0.01,7.57,0.01,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
85.42292,-1.9108889,2958,16.13,0.09,12.79,0.06,10.92,0.05,9.17,0.01,8.46,0.01,7.71,0.01,0.0,0.0,0.0,0.0,2.21,0.0,"P ",2M,Simbad
85.42834,-1.9100833,2959,14.69,0.09,12.0,0.07,10.61,0.04,9.73,0.01,9.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,"D ",2M,Simbad
85.38075,-1.9096944,2960,16.33,0.12,14.45,0.07,13.15,0.06,11.61,0.03,11.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,"D ",2M,Simbad
85.35121,-1.9090832,2961,15.56,0.07,13.88,0.03,12.87,0.04,11.74,0.01,11.03,0.01,10.42,0.03,9.16,0.03,4.35,0.03,0.72,0.09,"P ",2M,Simbad
85.4575,-1.9083889,2962,10.35,0.03,8.53,0.03,7.55,0.02,6.98,0.01,6.61,0.01,6.17,0.01,5.08,0.01,0.0,0.0,0.94,-0.66,"D ",2M,Simbad
85.373,-1.9070833,2963,11.88,0.03,10.54,0.02,9.98,0.02,9.48,0.01,9.3,0.01,8.8,0.01,7.99,0.04,0.0,0.0,0.64,-1.07,"D ",2M,Simbad
85.43679,-1.9070278,2964,13.46,0.04,10.52,0.04,8.89,0.03,7.2,0.01,6.42,0.01,5.72,0.01,5.23,0.04,0.0,0.0,1.89,-0.56,"D ",2M,Simbad
85.40675,-1.9068056,2965,12.94,0.1,11.22,0.08,10.41,0.05,9.76,0.01,9.4,0.01,8.58,0.03,0.0,0.0,0.0,0.0,0.94,0.0,"D ",2M,Simbad
85.40092,-1.9066944,2966,12.38,0.03,10.28,0.02,8.89,0.02,7.43,0.01,6.87,0.01,6.43,0.01,5.74,0.01,0.0,0.0,0.98,-0.91,"D ",2M,Simbad
85.42492,-1.9066668,2967,15.23,0.09,12.2,0.05,10.4,0.03,8.45,0.01,7.73,0.01,7.25,0.01,6.88,0.03,0.0,0.0,1.87,-1.06,"D ",2M,Simbad
85.66121,-1.9062222,2968,12.58,0.02,11.93,0.02,11.55,0.02,10.92,0.01,10.59,0.01,10.06,0.01,8.84,0.01,5.97,0.02,0.0,-0.43,"D ",2M,Simbad
85.536545,-1.906,2969,0.0,0.0,15.61,0.09,14.32,0.07,12.95,0.04,12.33,0.02,11.26,0.12,0.0,0.0,0.0,0.0,0.8,0.0,"D ",2M,Simbad
85.38475,-1.9054167,2970,16.92,0.17,14.94,0.06,13.7,0.05,11.6,0.01,10.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,"P ",2M,Simbad
85.39767,-1.905389,2971,0.0,0.0,14.87,0.07,13.19,0.03,11.02,0.01,10.34,0.01,9.33,0.04,0.0,0.0,0.0,0.0,1.54,0.0,"D ",2M,Simbad
85.45287,-1.9043611,2972,16.26,0.15,13.61,0.07,12.15,0.05,10.48,0.01,9.98,0.01,9.83,0.06,0.0,0.0,0.0,0.0,1.63,0.0,"D ",2M,Simbad
85.41317,-1.9039167,2973,14.09,0.03,11.18,0.03,9.36,0.02,7.71,0.01,7.0,0.01,6.38,0.01,5.8,0.01,0.0,0.0,1.71,-0.65,"D ",2M,Simbad
85.42354,-1.9034168,2974,0.0,0.0,13.51,0.07,11.5,0.03,9.32,0.01,8.56,0.01,7.99,0.03,0.0,0.0,0.0,0.0,2.1,0.0,"D ",2M,Simbad
85.431,-1.9033611,2975,0.0,0.0,15.43,0.13,11.72,0.02,8.36,0.01,7.14,0.01,6.2,0.01,5.34,0.01,0.0,0.0,4.68,0.6,"P ",2M,Simbad
85.362335,-1.9026111,2976,13.34,0.02,12.27,0.02,11.59,0.02,10.5,0.01,9.77,0.01,9.26,0.01,8.47,0.02,0.0,0.0,0.2,-0.55,"D ",2M,Simbad
85.454414,-1.9023612,2977,14.24,0.05,13.0,0.05,12.15,0.04,11.04,0.02,10.41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,"D ",2M,Simbad
85.41746,-1.902,2978,0.0,0.0,14.32,0.02,11.74,0.02,9.65,0.01,8.94,0.01,8.4,0.02,0.0,0.0,0.0,0.0,3.63,0.0,"D ",2M,Simbad
85.43775,-1.9017222,2979,0.0,0.0,13.23,0.02,10.34,0.02,7.93,0.01,7.04,0.01,6.56,0.01,6.23,0.03,0.0,0.0,3.78,-0.94,"D ",2M,Simbad
85.38071,-1.9015278,2980,13.96,0.04,12.75,0.03,12.18,0.02,11.63,0.01,11.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,"D ",2M,Simbad
85.434166,-1.9013611,2981,0.0,0.0,14.85,0.04,12.27,0.02,9.68,0.01,8.91,0.01,7.95,0.04,0.0,0.0,0.0,0.0,3.43,0.0,"P ",2M,Simbad
85.42729,-1.9007221,2982,16.87,0.16,13.63,0.08,11.79,0.04,9.9,0.01,9.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,"D ",2M,Simbad
85.354,-1.8996944,2983,14.47,0.03,13.28,0.03,12.54,0.02,11.79,0.01,11.42,0.01,11.14,0.06,0.0,0.0,0.0,0.0,0.31,0.0,"D ",2M,Simbad
85.40329,-1.8996667,2984,12.44,0.03,10.73,0.03,9.89,0.04,9.14,0.01,8.61,0.01,8.12,0.02,7.27,0.05,0.0,0.0,0.89,-0.7,"D ",2M,Simbad
85.44975,-1.8995833,2985,0.0,0.0,14.57,0.05,12.4,0.03,10.34,0.01,9.44,0.01,8.73,0.02,7.86,0.02,0.0,0.0,1.99,0.0,"D ",2M,Simbad
85.41279,-1.8995556,2986,12.29,0.03,10.14,0.02,8.93,0.02,7.94,0.01,7.35,0.01,7.03,0.01,6.69,0.04,0.0,0.0,1.19,-1.44,"D ",2M,Simbad
85.39188,-1.8990278,2987,15.85,0.07,14.41,0.05,13.6,0.05,12.49,0.04,12.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,"D ",2M,Simbad
85.43142,-1.899,2988,0.0,0.0,15.28,0.07,12.48,0.02,10.31,0.02,9.51,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,"D ",2M,Simbad
85.43296,-1.8975832,2989,17.0,0.18,14.79,0.05,13.26,0.02,11.41,0.02,10.51,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,"P ",2M,Simbad
85.3915,-1.8975556,2990,13.96,0.03,12.21,0.03,11.35,0.03,10.01,0.01,9.56,0.01,8.75,0.04,0.0,0.0,0.0,0.0,0.93,0.0,"D ",2M,Simbad
85.39896,-1.8966666,2991,16.65,0.13,15.23,0.07,14.05,0.06,12.52,0.03,11.42,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,"P ",2M,Simbad
85.43379,-1.8965,2992,0.0,0.0,15.32,0.1,12.56,0.04,10.69,0.01,9.82,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,"D ",2M,Simbad
85.40129,-1.8942223,2993,14.16,0.03,12.49,0.02,11.72,0.02,10.23,0.01,9.74,0.01,9.1,0.03,0.0,0.0,0.0,0.0,0.89,0.0,"D ",2M,Simbad
85.403915,-1.8942223,2994,14.47,0.04,12.7,0.02,11.58,0.02,10.36,0.01,9.85,0.01,9.3,0.04,0.0,0.0,0.0,0.0,0.78,0.0,"D ",2M,Simbad
85.39171,-1.8941667,2995,15.39,0.04,14.13,0.02,13.34,0.03,12.27,0.02,11.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,"D ",2M,Simbad
85.43379,-1.8936388,2996,0.0,0.0,0.0,0.0,12.44,0.06,10.59,0.01,9.75,0.01,8.74,0.04,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
85.531044,-1.8934722,2997,12.79,0.03,11.56,0.02,10.72,0.02,9.34,0.01,8.76,0.01,8.23,0.01,7.49,0.01,0.0,0.0,0.29,-0.71,"D ",2M,Simbad
85.41742,-1.8928056,2998,15.06,0.06,11.86,0.06,9.86,0.03,8.14,0.01,7.43,0.01,6.91,0.02,0.0,0.0,0.0,0.0,1.94,0.0,"D ",2M,Simbad
85.4145,-1.89275,2999,15.23,0.11,12.77,0.08,11.28,0.05,9.67,0.01,9.16,0.01,8.38,0.01,0.0,0.0,0.0,0.0,1.38,0.0,"D ",2M,Simbad
85.42225,-1.8924721,3000,0.0,0.0,14.26,0.02,11.09,0.02,9.09,0.01,8.48,0.01,8.18,0.02,0.0,0.0,0.0,0.0,5.34,0.0,"D ",2M,Simbad
85.4555,-1.8922222,3001,14.36,0.12,12.64,0.07,11.57,0.05,10.42,0.01,9.88,0.01,9.48,0.01,8.54,0.03,0.0,0.0,0.74,-0.72,"D ",2M,Simbad
85.39592,-1.89125,3002,14.61,0.02,13.27,0.02,12.63,0.02,11.7,0.01,11.42,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,"D ",2M,Simbad
85.456955,-1.8908889,3003,14.23,0.09,12.51,0.06,11.48,0.05,10.76,0.01,10.13,0.01,9.71,0.02,8.56,0.05,0.0,0.0,0.76,-0.37,"D ",2M,Simbad
85.4145,-1.8908333,3004,13.57,0.03,10.86,0.03,9.47,0.03,8.39,0.01,7.86,0.01,7.5,0.02,0.0,0.0,0.0,0.0,1.78,0.0,"D ",2M,Simbad
85.43112,-1.8904444,3005,16.4,0.17,13.42,0.11,11.54,0.07,9.78,0.01,8.88,0.01,7.99,0.02,6.72,0.03,0.0,0.0,1.75,0.66,"P ",2M,Simbad
85.37867,-1.8901668,3006,14.14,0.03,12.88,0.02,12.17,0.02,11.57,0.01,11.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,"D ",2M,Simbad
85.39088,-1.8898056,3007,11.8,0.03,10.27,0.02,9.37,0.02,8.24,0.01,7.79,0.01,7.35,0.01,6.76,0.01,0.0,0.0,0.61,-1.13,"D ",2M,Simbad
85.3735,-1.8893889,3008,15.48,0.05,14.2,0.04,13.36,0.04,12.55,0.02,12.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,"D ",2M,Simbad
85.37596,-1.888889,3009,15.01,0.05,13.52,0.04,12.8,0.04,11.91,0.01,11.53,0.01,10.54,0.03,0.0,0.0,0.0,0.0,0.71,0.0,"D ",2M,Simbad
85.39337,-1.8887779,3010,12.73,0.03,11.19,0.02,10.41,0.02,9.63,0.01,9.14,0.01,8.57,0.01,7.7,0.01,0.0,0.0,0.73,-0.61,"D ",2M,Simbad
85.40225,-1.8885,3011,14.43,0.06,12.77,0.05,11.83,0.04,11.17,0.02,10.59,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,"D ",2M,Simbad
85.40546,-1.8870556,3012,10.36,0.03,9.33,0.03,8.63,0.02,7.99,0.01,7.68,0.01,7.38,0.01,6.06,0.03,0.0,0.0,0.14,-0.66,"D ",2M,Simbad
85.462,-1.8868057,3013,14.5,0.17,12.7,0.09,11.59,0.06,10.56,0.01,10.0,0.01,9.5,0.02,0.0,0.0,0.0,0.0,0.81,0.0,"D ",2M,Simbad
85.39108,-1.8857778,3014,13.75,0.03,12.44,0.03,11.68,0.03,10.98,0.01,10.52,0.01,10.17,0.03,0.0,0.0,0.0,0.0,0.45,0.0,"D ",2M,Simbad
85.413376,-1.8854167,3015,0.0,0.0,14.88,0.04,12.98,0.02,11.39,0.01,10.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,"D ",2M,Simbad
85.29359,-1.8847222,3016,14.63,0.04,13.3,0.03,12.6,0.03,11.78,0.01,11.51,0.01,10.69,0.06,0.0,0.0,0.0,0.0,0.52,0.0,"D ",2M,Simbad
85.42546,-1.8837779,3017,0.0,0.0,0.0,0.0,12.74,0.02,10.13,0.01,9.17,0.01,8.85,0.01,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
85.45763,-1.8821667,3018,15.88,0.06,13.26,0.02,11.78,0.02,9.99,0.01,9.31,0.01,8.78,0.01,8.21,0.03,0.0,0.0,1.59,-0.81,"D ",2M,Simbad
85.44483,-1.8817778,3019,17.01,0.2,15.04,0.05,13.9,0.07,13.02,0.02,12.65,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"D ",2M,Simbad
85.41116,-1.8796111,3020,0.0,0.0,15.1,0.04,13.33,0.02,11.55,0.02,11.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,"D ",2M,Simbad
85.40571,-1.8790556,3021,13.43,0.04,11.86,0.02,11.05,0.02,10.17,0.01,9.78,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,"D ",2M,Simbad
85.43025,-1.8780556,3022,0.0,0.0,15.09,0.05,12.3,0.02,9.64,0.01,8.59,0.01,7.92,0.01,7.24,0.01,0.0,0.0,3.02,-0.13,"D ",2M,Simbad
85.46413,-1.878,3023,16.61,0.16,15.02,0.08,13.68,0.06,12.3,0.02,11.83,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,"D ",2M,Simbad
85.40354,-1.8770556,3024,14.18,0.04,12.77,0.04,11.96,0.02,10.96,0.01,10.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,"D ",2M,Simbad
85.38171,-1.8755556,3025,14.35,0.03,13.14,0.02,12.53,0.02,11.65,0.01,11.37,0.01,10.42,0.03,0.0,0.0,0.0,0.0,0.43,0.0,"D ",2M,Simbad
85.1025,-1.8751944,3026,12.3,0.02,11.53,0.02,11.2,0.02,0.0,0.0,10.32,0.01,0.0,0.0,8.89,0.01,5.61,0.02,0.08,0.0,"D ",2M,Simbad
85.39775,-1.8746389,3027,13.28,0.02,11.55,0.02,10.59,0.02,9.29,0.01,8.67,0.01,8.2,0.01,7.37,0.03,0.0,0.0,0.84,-0.66,"D ",2M,Simbad
85.46208,-1.8731945,3028,15.53,0.07,14.29,0.05,13.5,0.06,12.36,0.02,12.17,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,"D ",2M,Simbad
85.41875,-1.8725556,3029,16.48,0.1,13.69,0.03,12.04,0.02,10.3,0.01,9.72,0.01,9.23,0.02,8.54,0.12,0.0,0.0,1.67,-0.83,"D ",2M,Simbad
85.41766,-1.8723333,3030,15.54,0.05,12.84,0.05,11.45,0.05,9.78,0.01,9.21,0.01,8.59,0.01,7.71,0.03,0.0,0.0,1.76,-0.45,"D ",2M,Simbad
85.367165,-1.8705277,3031,15.11,0.04,13.89,0.02,13.31,0.02,12.48,0.01,12.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,"D ",2M,Simbad
85.44058,-1.87025,3032,16.5,0.1,13.88,0.02,12.36,0.03,10.79,0.01,10.1,0.01,9.66,0.02,8.79,0.05,0.0,0.0,1.56,-0.59,"D ",2M,Simbad
85.38675,-1.8701944,3033,14.12,0.03,12.51,0.02,11.5,0.02,9.75,0.01,9.13,0.01,8.67,0.02,7.67,0.05,0.0,0.0,0.64,-0.48,"D ",2M,Simbad
85.39725,-1.8698611,3034,14.75,0.06,12.79,0.02,11.47,0.02,9.95,0.01,9.36,0.01,8.88,0.01,7.93,0.03,0.0,0.0,0.86,-0.54,"D ",2M,Simbad
85.465416,-1.8689167,3035,15.48,0.06,13.21,0.03,11.82,0.02,10.32,0.01,9.68,0.01,9.29,0.02,8.58,0.05,0.0,0.0,1.2,-0.89,"D ",2M,Simbad
85.41292,-1.86875,3036,11.66,0.02,9.09,0.02,7.51,0.03,6.53,0.01,5.77,0.01,4.73,0.01,3.93,0.01,0.19,0.03,1.44,0.22,"P ",2M,Simbad
85.35304,-1.8684722,3037,15.34,0.04,14.18,0.04,13.48,0.05,12.38,0.02,12.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"D ",2M,Simbad
85.51234,-1.86775,3038,15.9,0.09,14.36,0.06,13.41,0.05,12.39,0.02,12.06,0.02,10.95,0.07,0.0,0.0,0.0,0.0,0.6,0.0,"D ",2M,Simbad
85.43909,-1.8657779,3039,0.0,0.0,14.11,0.02,11.89,0.02,9.71,0.01,8.9,0.01,8.21,0.01,7.46,0.01,3.9,0.05,2.43,-0.26,"P ",2M,Simbad
85.4125,-1.8625278,3040,15.09,0.02,12.77,0.02,11.57,0.02,10.61,0.01,10.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,"D ",2M,Simbad
85.44212,-1.8622222,3041,0.0,0.0,15.48,0.09,13.55,0.05,11.88,0.01,11.34,0.01,11.01,0.06,0.0,0.0,0.0,0.0,2.58,0.0,"D ",2M,Simbad
85.40537,-1.8611389,3042,15.58,0.06,12.9,0.02,11.38,0.02,9.98,0.01,9.55,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,"D ",2M,Simbad
85.43283,-1.8610278,3043,0.0,0.0,14.26,0.02,12.63,0.02,11.14,0.01,10.57,0.01,10.07,0.04,0.0,0.0,0.0,0.0,1.76,0.0,"D ",2M,Simbad
85.37217,-1.8584445,3044,13.17,0.03,11.94,0.02,11.44,0.02,10.89,0.01,10.66,0.01,10.25,0.04,0.0,0.0,0.0,0.0,0.54,0.0,"D ",2M,Simbad
85.440125,-1.8563333,3045,14.66,0.03,12.64,0.02,11.58,0.02,10.57,0.01,10.21,0.01,9.46,0.02,0.0,0.0,0.0,0.0,1.13,0.0,"D ",2M,Simbad
85.45871,-1.8550278,3046,15.91,0.08,14.8,0.05,14.0,0.05,13.05,0.02,12.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,"D ",2M,Simbad
85.51559,-1.8535556,3047,15.06,0.04,13.59,0.03,12.8,0.03,11.41,0.01,10.87,0.01,10.52,0.08,0.0,0.0,0.0,0.0,0.64,0.0,"D ",2M,Simbad
85.36317,-1.8508888,3048,16.49,0.1,15.25,0.08,14.43,0.08,13.65,0.04,13.39,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,"D ",2M,Simbad
85.35529,-1.8479444,3049,15.94,0.1,14.3,0.06,13.37,0.05,12.12,0.01,11.66,0.01,10.59,0.05,0.0,0.0,0.0,0.0,0.74,0.0,"D ",2M,Simbad
85.41775,-1.847861,3050,14.16,0.03,12.13,0.02,11.15,0.02,10.26,0.01,9.93,0.01,9.23,0.04,0.0,0.0,0.0,0.0,1.21,0.0,"D ",2M,Simbad
85.411415,-1.8473611,3051,16.12,0.09,14.47,0.05,13.61,0.04,12.35,0.04,12.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,"D ",2M,Simbad
85.483795,-1.8469445,3052,14.37,0.03,12.57,0.02,11.47,0.02,10.25,0.01,9.64,0.01,9.24,0.01,8.47,0.03,0.0,0.0,0.81,-0.84,"D ",2M,Simbad
85.42325,-1.8448611,3053,15.09,0.04,13.29,0.03,12.44,0.03,11.23,0.01,10.82,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"D ",2M,Simbad
85.41004,-1.8439167,3054,12.49,0.04,10.44,0.04,9.27,0.02,7.85,0.01,7.35,0.01,6.97,0.01,6.3,0.02,3.01,0.03,1.09,-1.07,"D ",2M,Simbad
85.446205,-1.8431389,3055,12.71,0.02,11.16,0.02,10.4,0.02,9.37,0.01,8.84,0.01,8.3,0.02,7.52,0.09,0.0,0.0,0.76,-0.72,"D ",2M,Simbad
85.36858,-1.8428056,3056,0.0,0.0,12.51,0.08,11.91,0.06,10.99,0.01,10.6,0.01,10.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
85.36938,-1.8425,3057,0.0,0.0,12.83,0.03,12.14,0.03,11.18,0.01,10.84,0.01,10.32,0.03,0.0,0.0,0.0,0.0,0.3,0.0,"D ",2M,Simbad
85.495125,-1.8419722,3058,14.93,0.04,13.78,0.04,13.07,0.04,12.06,0.03,11.84,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,"D ",2M,Simbad
85.23679,-1.8373889,3059,0.0,0.0,12.44,0.12,11.63,0.06,10.61,0.01,9.95,0.01,9.8,0.03,9.04,0.05,5.96,0.03,0.0,-1.14,"D ",2M,Simbad
85.44329,-1.8363333,3060,12.59,0.03,11.26,0.02,10.62,0.02,9.67,0.01,9.07,0.01,8.51,0.01,7.47,0.02,0.0,0.0,0.57,-0.33,"D ",2M,Simbad
85.44175,-1.8353056,3061,14.87,0.05,13.59,0.05,13.07,0.04,12.18,0.01,11.74,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,"D ",2M,Simbad
85.44808,-1.8348333,3062,15.89,0.07,14.47,0.03,13.69,0.04,12.61,0.02,12.28,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,"D ",2M,Simbad
85.44537,-1.8325557,3063,10.99,0.03,9.56,0.02,8.78,0.02,7.72,0.01,7.25,0.01,6.82,0.01,6.29,0.01,0.0,0.0,0.58,-1.19,"D ",2M,Simbad
85.40596,-1.8314444,3064,12.04,0.03,10.1,0.03,8.82,0.02,7.08,0.01,6.45,0.01,5.51,0.01,4.68,0.01,1.28,0.02,0.88,-0.01,"D ",2M,Simbad
85.32662,-1.831361,3065,13.86,0.03,11.81,0.02,10.45,0.02,9.4,0.01,8.71,0.01,8.31,0.02,7.49,0.04,4.6,0.02,0.94,-0.7,"D ",2M,Simbad
85.32496,-1.8248056,3066,14.5,0.03,12.22,0.02,11.21,0.02,10.3,0.01,10.05,0.01,9.48,0.03,8.66,0.04,0.0,0.0,1.5,-0.9,"D ",2M,Simbad
85.40537,-1.8196388,3067,16.5,0.1,15.12,0.08,14.4,0.09,13.28,0.02,12.65,0.02,11.58,0.08,0.0,0.0,0.0,0.0,0.56,0.0,"D ",2M,Simbad
85.411705,-1.8179722,3068,15.45,0.07,14.03,0.06,13.21,0.04,12.22,0.01,11.99,0.02,10.73,0.09,0.0,0.0,0.0,0.0,0.54,0.0,"D ",2M,Simbad
85.55004,-1.8146667,3069,16.25,0.09,14.74,0.06,13.91,0.06,12.92,0.04,12.68,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,"D ",2M,Simbad
85.45625,-1.8103889,3070,15.45,0.06,14.68,0.07,14.06,0.07,13.02,0.02,12.63,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
85.32867,-1.8083333,3071,15.48,0.06,13.41,0.02,12.31,0.02,10.95,0.01,10.44,0.01,10.06,0.08,0.0,0.0,0.0,0.0,1.17,0.0,"D ",2M,Simbad
85.48312,-1.8057778,3072,14.5,0.03,13.54,0.03,12.98,0.03,12.17,0.01,11.71,0.02,10.97,0.14,0.0,0.0,0.0,0.0,0.15,0.0,"D ",2M,Simbad
85.406044,-1.8029722,3073,12.67,0.03,11.23,0.03,10.49,0.02,9.3,0.01,8.74,0.01,8.08,0.01,7.22,0.02,0.0,0.0,0.62,-0.43,"D ",2M,Simbad
85.388664,-1.8029444,3074,11.34,0.03,9.62,0.03,8.81,0.02,8.17,0.01,7.73,0.01,7.47,0.01,6.57,0.01,4.24,0.02,0.93,-1.06,"D ",2M,Simbad
85.35633,-1.8025556,3075,13.79,0.03,12.1,0.02,11.24,0.02,10.33,0.01,9.89,0.01,9.4,0.01,8.66,0.07,0.0,0.0,0.86,-0.91,"D ",2M,Simbad
85.763,-1.8012778,3076,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0.01,12.36,0.01,11.38,0.02,10.29,0.03,6.94,0.04,0.0,0.85,"P ",2M,Simbad
85.43496,-1.8006667,3077,15.16,0.04,13.93,0.03,13.28,0.04,12.34,0.01,11.81,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,"D ",2M,Simbad
85.426956,-1.8002778,3078,11.77,0.03,10.5,0.02,9.79,0.02,8.62,0.01,8.43,0.01,8.25,0.01,7.77,0.02,4.54,0.02,0.43,-1.87,"D ",2M,Simbad
85.42912,-1.7981668,3079,13.96,0.03,12.45,0.03,11.49,0.02,10.3,0.01,9.57,0.01,9.39,0.01,8.61,0.03,0.0,0.0,0.56,-1.01,"D ",2M,Simbad
85.402916,-1.7939723,3080,12.33,0.03,10.9,0.02,10.0,0.02,8.81,0.01,8.43,0.01,8.09,0.01,7.77,0.03,0.0,0.0,0.49,-1.65,"D ",2M,Simbad
85.49883,-1.7934444,3081,13.55,0.03,12.23,0.02,11.54,0.03,10.66,0.01,10.23,0.01,9.99,0.04,0.0,0.0,0.0,0.0,0.53,0.0,"D ",2M,Simbad
85.23358,-1.7906111,3082,12.34,0.03,11.02,0.02,10.25,0.02,9.39,0.01,8.92,0.01,8.44,0.01,7.52,0.02,4.31,0.01,0.45,-0.7,"D ",2M,Simbad
